repo,pr_id,title,body,author,created_time,merged,labels
langchain-ai/langchain,38492,partners: Add IndicTextLoader as a new partner package,"Adds a standalone document loader with support for 12 Indian languages. Features:
- Proper UTF-8 handling for Devanagari and Indic scripts
- Fallback encoding support for legacy files
- Language code metadata (ISO 639-1)
- Lazy loading support

Fixes #

---

<!-- Keep the `Fixes #xx` keyword at the very top and update the issue number — this auto-closes the issue on merge. Replace this comment with a 1-2 sentence description of your change. No `# Summary` header; the description is the summary. -->

Read the full contributing guidelines: https://docs.langchain.com/oss/python/contributing/overview

> **All contributions must be in English.** See the [language policy](https://docs.langchain.com/oss/python/contributing/overview#language-policy).

If you paste a large clearly AI generated description here your PR may be IGNORED or CLOSED!

Thank you for contributing to LangChain! Follow these steps to have your pull request considered as ready for review.

1. PR title: Should follow the format: TYPE(SCOPE): DESCRIPTION

  - Examples:
    - fix(anthropic): resolve flag parsing error
    - feat(core): add multi-tenant support
    - test(openai): update API usage tests
  - Allowed TYPE and SCOPE values: https://github.com/langchain-ai/langchain/blob/master/.github/workflows/pr_lint.yml#L15-L33

2. PR description:

  - Write 1-2 sentences that make the change easy to understand: who benefits, what problem they had, and how this solves it. Prefer a simple user story over a long summary.
  - The `Fixes #xx` line at the top is **required** for external contributions — update the issue number and keep the keyword. This links your PR to the approved issue and auto-closes it on merge.
  - If there are any breaking changes, please clearly describe them.
  - If this PR depends on another PR being merged first, please include ""Depends on #PR_NUMBER"" in the description.

3. Run `make format`, `make lint` and `make test` from the root of the package(s) you've modified.

  - We will not consider a PR unless these three are passing in CI.

4. How did you verify your code works?

Additional guidelines:

  - All external PRs must link to an issue or discussion where a solution has been approved by a maintainer, and you must be assigned to that issue. PRs without prior approval will be closed.
  - PRs should not touch more than one package unless absolutely necessary.
  - Do not update the `uv.lock` files or add dependencies to `pyproject.toml` files (even optional ones) unless you have explicit permission to do so by a maintainer.

## Social handles (optional)
<!-- If you'd like a shoutout on release, add your socials below -->
Twitter: @
LinkedIn: https://linkedin.com/in/
",AyushSahu-OpenSrc,2026-06-26T23:17:51Z,False,"['integration', 'external', 'size: M', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38491,docs(core): add format details to ModelProfile docstrings,"Fixes #

---

<!-- Keep the `Fixes #xx` keyword at the very top and update the issue number — this auto-closes the issue on merge. Replace this comment with a 1-2 sentence description of your change. No `# Summary` header; the description is the summary. -->

Read the full contributing guidelines: https://docs.langchain.com/oss/python/contributing/overview

> **All contributions must be in English.** See the [language policy](https://docs.langchain.com/oss/python/contributing/overview#language-policy).

If you paste a large clearly AI generated description here your PR may be IGNORED or CLOSED!

Thank you for contributing to LangChain! Follow these steps to have your pull request considered as ready for review.

1. PR title: Should follow the format: TYPE(SCOPE): DESCRIPTION

  - Examples:
    - fix(anthropic): resolve flag parsing error
    - feat(core): add multi-tenant support
    - test(openai): update API usage tests
  - Allowed TYPE and SCOPE values: https://github.com/langchain-ai/langchain/blob/master/.github/workflows/pr_lint.yml#L15-L33

2. PR description:

  - Write 1-2 sentences that make the change easy to understand: who benefits, what problem they had, and how this solves it. Prefer a simple user story over a long summary.
  - The `Fixes #xx` line at the top is **required** for external contributions — update the issue number and keep the keyword. This links your PR to the approved issue and auto-closes it on merge.
  - If there are any breaking changes, please clearly describe them.
  - If this PR depends on another PR being merged first, please include ""Depends on #PR_NUMBER"" in the description.

3. Run `make format`, `make lint` and `make test` from the root of the package(s) you've modified.

  - We will not consider a PR unless these three are passing in CI.

4. How did you verify your code works?

Additional guidelines:

  - All external PRs must link to an issue or discussion where a solution has been approved by a maintainer, and you must be assigned to that issue. PRs without prior approval will be closed.
  - PRs should not touch more than one package unless absolutely necessary.
  - Do not update the `uv.lock` files or add dependencies to `pyproject.toml` files (even optional ones) unless you have explicit permission to do so by a maintainer.

## Social handles (optional)
<!-- If you'd like a shoutout on release, add your socials below -->
Twitter: @
LinkedIn: https://linkedin.com/in/
Fixes langchain-ai/docs#4634",Shanmukhcr7,2026-06-26T21:31:17Z,False,"['documentation', 'core', 'external', 'size: XS', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38490,release(anthropic): 1.4.8,,mdrxy,2026-06-26T21:19:56Z,True,"['integration', 'release', 'dependencies', 'anthropic', 'internal', 'size: XS']"
langchain-ai/langchain,38489,fix(mistralai): handle nested dict token usage in `_combine_llm_outputs`,"Fixes #38482

---

`ChatMistralAI._combine_llm_outputs` aggregated token usage across multiple API calls using `+=`, which raises `TypeError` when Mistral returns nested dict fields like `prompt_tokens_details: {""cached_tokens"": 10}`. Calling `generate()` with multiple message lists would crash on the second call.

The fix adds a `_merge_token_usage_value` helper that recursively merges dict values key-by-key and falls back to `+` for numeric types, so flat fields still sum correctly while nested dicts merge without errors.",sanmaxdev,2026-06-26T17:43:56Z,False,"['integration', 'fix', 'mistralai', 'external', 'size: S', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38488,"fix(anthropic): read source path from `args[""path""]` in file rename handlers","Closes #38465

---

Anyone using the Claude text editor or memory middleware hits a hard crash the moment the model tries to rename a file: every `rename` command raised `KeyError: 'old_path'`, so the operation could never succeed.

The cause is a small key mismatch. When the tool prepares the arguments for its handlers, it stores the file being operated on under the `path` key and, for renames, the destination under `new_path`. It never sets an `old_path` key. Yet both `_handle_rename` methods (the state-backed one and the filesystem-backed one) read the source from `args[""old_path""]`, which simply isn't there. Every sibling handler — `_handle_view`, `_handle_create`, `_handle_str_replace`, `_handle_insert`, and `_handle_delete` — already reads `args[""path""]`, so `rename` was the odd one out.

The fix is to read the source path from `args[""path""]` in both `_handle_rename` methods, matching what the tool actually produces and bringing `rename` in line with its siblings. The destination still comes from `args[""new_path""]`.

The existing `rename` unit test passed `old_path` directly into the handler, so it exercised arguments the tool never builds and masked the bug. It's been updated to mirror the real arguments (`path` + `new_path`), and a matching test was added for the filesystem middleware. Both fail on the old code with the `KeyError` and pass with the fix.

Disclaimer: an AI agent assisted in preparing this contribution.
",greymoth-jp,2026-06-26T16:03:49Z,False,"['integration', 'fix', 'anthropic', 'external', 'size: XS', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38487,"fix(anthropic): use `args[""path""]` instead of `args[""old_path""]` in `_handle_rename`","Closes #38465

---

Both `_handle_rename` implementations read `args[""old_path""]` to get the source path, but `file_tool` never sets that key — it stores the current path as `args[""path""]` (matching every other handler in the same class). The result is a `KeyError` on every rename command.

The fix is two one-line changes, one in each middleware class (`_StateClaudeFileToolMiddleware` and `_FilesystemClaudeFileToolMiddleware`): read `args[""path""]` instead of `args[""old_path""]`.

The existing `test_rename_operation` test was also calling `_handle_rename` with `""old_path""` in args directly, which masked the bug — updated to use `""path""` to match the real call path. Three new regression tests added covering state-based success, state-based file-not-found, and filesystem-based rename. All 25 unit tests pass.

> This contribution was developed with AI-agent assistance.

Made with [Cursor](https://cursor.com)",OkiriGabriel,2026-06-26T12:59:33Z,False,"['integration', 'core', 'fix', 'anthropic', 'mistralai', 'external', 'size: M', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38483,fix(mistralai): handle nested dict token usage fields in `_combine_llm_outputs`,"Closes #38482

---

`ChatMistralAI._combine_llm_outputs` combines token usage across multiple LLM calls using `+=`. This works for integer fields but fails with `TypeError: unsupported operand type(s) for +=: 'dict' and 'dict'` when Mistral returns nested dicts for fields like `prompt_tokens_details`.

The fix extracts a `_merge_token_usage_value` helper that recursively merges dict values key-by-key and falls back to `+` for numeric types. The `_combine_llm_outputs` method delegates to this helper, keeping the change minimal and the logic easy to follow.

Five unit tests are added to `TestCombineLlmOutputs` covering:
- flat integer fields summed across two calls
- nested dict fields (`prompt_tokens_details`) merged recursively
- `None` entries (streaming) silently skipped
- a nested key present only in one output
- model name present in result

All 73 existing unit tests continue to pass.

> This contribution was developed with AI-agent assistance.

Made with [Cursor](https://cursor.com)",OkiriGabriel,2026-06-26T10:13:37Z,False,"['integration', 'core', 'fix', 'mistralai', 'external', 'size: M', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38481,fix(core): forward `feedback_config` to `create_feedback` in `EvaluatorCallbackHandler`,"Closes #31802

---

`EvaluatorCallbackHandler._log_evaluation_feedback` forwards every field from `EvaluationResult` to `client.create_feedback` — score, value, comment, correction, source info — but was silently omitting `feedback_config`. This meant that evaluators setting `feedback_config` on their results (e.g. to define a continuous or categorical feedback scale) would have it dropped before it ever reached LangSmith.

The fix is a single-line addition: pass `feedback_config=res.feedback_config` to the `create_feedback` call, consistent with how every other `EvaluationResult` field is already forwarded. The `langsmith` `Client.create_feedback` method already accepts this parameter.

Four regression tests are added to verify:
- `feedback_config` is forwarded when set (continuous type)
- `feedback_config` is `None` when not set (no regression)
- categorical `feedback_config` is forwarded intact
- all other fields continue to be forwarded correctly alongside `feedback_config`

> This contribution was developed with AI-agent assistance.

Made with [Cursor](https://cursor.com)",OkiriGabriel,2026-06-26T07:26:37Z,False,"['core', 'fix', 'external', 'size: S', 'missing-issue-link', 'new-contributor']"
langchain-ai/langchain,38480,fix(core): avoid `dict` shadowing in language models,"Fixes #37835

---

When Pydantic collects fields for a `BaseLanguageModel` subclass that defines a `dict()` method, inherited annotations can resolve `dict` against the subclass namespace instead of the builtin. With Pydantic 2.14.0a1 this caused `BaseLanguageModel.metadata: dict[str, Any] | None` to fail during rebuild/import with `'function' object is not subscriptable`.

This qualifies the inherited `metadata` field annotation as `builtins.dict[...]`, matching the existing pattern in chat models, and documents why the runtime import cannot move behind `TYPE_CHECKING`. It also adds a regression test that rebuilds a `BaseLanguageModel` subclass with a `dict()` method so core catches this failure before partner packages hit it at import time.

Related to #37924, which hardens `_create_subset_model_v2`; this PR fixes the `BaseLanguageModel` class-construction failure directly.",mdrxy,2026-06-26T07:09:32Z,True,"['core', 'fix', 'internal', 'size: S']"
langchain-ai/langchain,38479,chore: bump langgraph-checkpoint from 4.1.0 to 4.1.1 in /libs/partners/anthropic,"Bumps [langgraph-checkpoint](https://github.com/langchain-ai/langgraph) from 4.1.0 to 4.1.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/langchain-ai/langgraph/releases"">langgraph-checkpoint's releases</a>.</em></p>
<blockquote>
<h2>langgraph-checkpoint==4.1.1</h2>
<p>Changes since checkpoint==4.1.0</p>
<ul>
<li>release(checkpoint): 4.1.1 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7890"">#7890</a>)</li>
<li>fix(checkpoint): restrict lc:2 envelope revival to default constructor (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7892"">#7892</a>)</li>
<li>chore(deps): bump idna from 3.11 to 3.15 in /libs/checkpoint (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7860"">#7860</a>)</li>
<li>chore(deps): bump langsmith from 0.7.31 to 0.8.0 in /libs/checkpoint (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7784"">#7784</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/d1e2ff0561a8b0b09212d0795c9d7b390a5de23a""><code>d1e2ff0</code></a> release(checkpoint): 4.1.1 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7890"">#7890</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/e787af200eda0a1b624e2ab700ecc730704f3451""><code>e787af2</code></a> release(sdk-py): 0.3.15 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7891"">#7891</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/604534e1b76200fcac7579226f52651aee353490""><code>604534e</code></a> fix(sdk-py): percent-encode caller-supplied identifiers in URL paths (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7893"">#7893</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/346aa974256a3df3e77ed9516a3775c809f7d05e""><code>346aa97</code></a> fix(checkpoint): restrict lc:2 envelope revival to default constructor (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7892"">#7892</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/82b387282071c70cc67ca45107150c1f74c2de1f""><code>82b3872</code></a> chore(deps): bump the uv group across 2 directories with 1 update (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7853"">#7853</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/fcc4ab8dd895eef695aa4794e7891a7afbdb0376""><code>fcc4ab8</code></a> chore(deps): bump idna from 3.11 to 3.15 in /libs/checkpoint (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7860"">#7860</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/701d34494c18af6db243b52a34af7bf52aaa097c""><code>701d344</code></a> chore(deps): bump idna from 3.11 to 3.15 in /libs/checkpoint-postgres (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7861"">#7861</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/2c7967ca9658a461e77410cdd12afced89be4287""><code>2c7967c</code></a> chore(deps): bump idna from 3.11 to 3.15 in /libs/cli (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7865"">#7865</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/bf7fec0bd157fb9ba3c133c63e9ba2eea048e0e3""><code>bf7fec0</code></a> release(langgraph): 1.2.1 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7883"">#7883</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/8215a9d02436a2969746f82ddcdb0aaabc341653""><code>8215a9d</code></a> feat(langgraph): add <code>before_builtins</code> opt-in for stream transformers (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7882"">#7882</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/langchain-ai/langgraph/compare/checkpoint==4.1.0...checkpoint==4.1.1"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=langgraph-checkpoint&package-manager=uv&previous-version=4.1.0&new-version=4.1.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/langchain-ai/langchain/network/alerts).

</details>",dependabot[bot],2026-06-26T06:49:49Z,True,"['infra', 'dependencies', 'python:uv', 'internal', 'size: XS']"
langchain-ai/langchain,38478,chore: bump langgraph-checkpoint from 4.1.0 to 4.1.1 in /libs/partners/huggingface,"Bumps [langgraph-checkpoint](https://github.com/langchain-ai/langgraph) from 4.1.0 to 4.1.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/langchain-ai/langgraph/releases"">langgraph-checkpoint's releases</a>.</em></p>
<blockquote>
<h2>langgraph-checkpoint==4.1.1</h2>
<p>Changes since checkpoint==4.1.0</p>
<ul>
<li>release(checkpoint): 4.1.1 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7890"">#7890</a>)</li>
<li>fix(checkpoint): restrict lc:2 envelope revival to default constructor (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7892"">#7892</a>)</li>
<li>chore(deps): bump idna from 3.11 to 3.15 in /libs/checkpoint (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7860"">#7860</a>)</li>
<li>chore(deps): bump langsmith from 0.7.31 to 0.8.0 in /libs/checkpoint (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7784"">#7784</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/d1e2ff0561a8b0b09212d0795c9d7b390a5de23a""><code>d1e2ff0</code></a> release(checkpoint): 4.1.1 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7890"">#7890</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/e787af200eda0a1b624e2ab700ecc730704f3451""><code>e787af2</code></a> release(sdk-py): 0.3.15 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7891"">#7891</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/604534e1b76200fcac7579226f52651aee353490""><code>604534e</code></a> fix(sdk-py): percent-encode caller-supplied identifiers in URL paths (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7893"">#7893</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/346aa974256a3df3e77ed9516a3775c809f7d05e""><code>346aa97</code></a> fix(checkpoint): restrict lc:2 envelope revival to default constructor (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7892"">#7892</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/82b387282071c70cc67ca45107150c1f74c2de1f""><code>82b3872</code></a> chore(deps): bump the uv group across 2 directories with 1 update (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7853"">#7853</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/fcc4ab8dd895eef695aa4794e7891a7afbdb0376""><code>fcc4ab8</code></a> chore(deps): bump idna from 3.11 to 3.15 in /libs/checkpoint (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7860"">#7860</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/701d34494c18af6db243b52a34af7bf52aaa097c""><code>701d344</code></a> chore(deps): bump idna from 3.11 to 3.15 in /libs/checkpoint-postgres (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7861"">#7861</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/2c7967ca9658a461e77410cdd12afced89be4287""><code>2c7967c</code></a> chore(deps): bump idna from 3.11 to 3.15 in /libs/cli (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7865"">#7865</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/bf7fec0bd157fb9ba3c133c63e9ba2eea048e0e3""><code>bf7fec0</code></a> release(langgraph): 1.2.1 (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7883"">#7883</a>)</li>
<li><a href=""https://github.com/langchain-ai/langgraph/commit/8215a9d02436a2969746f82ddcdb0aaabc341653""><code>8215a9d</code></a> feat(langgraph): add <code>before_builtins</code> opt-in for stream transformers (<a href=""https://redirect.github.com/langchain-ai/langgraph/issues/7882"">#7882</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/langchain-ai/langgraph/compare/checkpoint==4.1.0...checkpoint==4.1.1"">compare view</a></li>
</ul>
</details>
<br />
",dependabot[bot],2026-06-26T06:49:40Z,True,"['infra', 'dependencies', 'python:uv', 'internal', 'size: XS']"
