repo,pr_id,title,body,author,created_time,merged,labels
facebook/react,36731,[rust-compiler] Represent string values as JsString (WTF-16 aware),"Last of the boundary trilogy, after #36729 and #36730 (both merged); rebased onto main as a standalone 3-commit change.

JS strings are WTF-16: a lone surrogate in source (`""\uD83E""`) is a legal string value, but Rust `String` is UTF-8 and cannot hold it. The compiler previously leaned on the napi bridge's `__SURROGATE_XXXX__` marker encoding end to end, so the core compiler compared, concatenated, and constant-folded marker text as if it were the actual string value.

`JsString` (in `react_compiler_diagnostics`, our lowest layer) holds the common well-formed case as a plain UTF-8 `String` with zero overhead and falls back to UTF-16 code units only for ill-formed values. `StringLiteral.value` and `PrimitiveValue::String` carry it through the pipeline; constant folding concatenates via code units so split surrogate halves re-pair exactly as they do in JS; markers are emitted only at the napi edge, where the babel bridge requires them (serde_json can neither parse nor emit a lone `\uXXXX` escape).

The representation is encapsulated behind an opaque struct (private `Repr` enum, borrowed `JsStringRef` view via `as_ref`) so the ""well-formed values are always UTF-8"" invariant that makes the derived `PartialEq`/`Hash` sound holds by construction, per review feedback.

The marker decoder scans byte-wise (an earlier draft range-sliced at fixed offsets and panicked on multibyte UTF-8 following `__SURROGATE_`), validates hex digits, and accepts uppercase only, exactly mirroring what the bridge emits; lowercase marker-shaped user text survives verbatim. The HIR debug printer renders unpaired surrogates as `\uXXXX` escapes byte-identical to the TS printer.

This closes the lone-surrogate divergence on the e2e harness. Verified on the rebased branch: cargo workspace tests, Rust snap channel 1804/1804, and HIR + Code parity on the lone-surrogate fixture through the comparison harness.",poteto,2026-06-10T01:46:42Z,True,['CLA Signed']
facebook/react,36730,[rust-compiler] Carry uninspected AST subtrees as raw JSON text,"Stacked on #36729 (upstream rejects cross-fork base branches, so this targets main as a draft; the first commit belongs to the parent PR. Review the last three commits. Will rebase and mark ready when #36729 lands.)

Unmodeled AST subtrees (type annotations, class bodies, unknown statements) were stored as `serde_json::Value` trees: every node allocated through a `Map<String, Value>`, and pass-through subtrees were repeatedly traversed by code that never looks inside them. They are now `RawNode`, a newtype over `Box<RawValue>` holding the original JSON text verbatim.

Design notes, since two obvious alternatives fail:
- Bare `RawValue` fields break under `#[serde(tag = ""type"")]` enums: internally-tagged deserialization buffers content into serde's private `Content` tree, which `RawValue` cannot read from. `RawNode::deserialize` instead streams whatever deserializer it is handed through `serde_transcode` into a fresh JSON string, which works behind tagged enums, `flatten`, and `from_value` alike.
- Default-limit reparses break deep ASTs: internal `RawNode` reparse sites use `from_json_str_unbounded` (disables serde_json's 128-level recursion limit, matching how the top-level parse is configured); regression-tested with a 400-deep statement chain.

`parse_value` fails loudly on malformed text rather than masking corruption with `Value::Null`; RawNode holds valid JSON by construction.

Size-neutral in the shipped binary; the win is structural (no speculative `Value` trees on the hot path, pass-through subtrees stay untouched text).

Verified on this exact tree: cargo workspace tests, both snap channels 1804/1804.",poteto,2026-06-10T01:46:21Z,True,['CLA Signed']
facebook/react,36729,[rust-compiler] Return the compiled AST by value instead of JSON,"`compile_program` serialized the transformed `File` to a JSON string and every in-process consumer immediately deserialized it back, so each oxc/swc compile paid a full serialize/parse round-trip of the entire program for nothing. `CompileResult::Success.ast` is now `Option<react_compiler_ast::File>`; the napi bridge keeps its JSON boundary by serializing at the edge, while the oxc and swc frontends consume the typed AST directly.

This ports the typed-AST patch the Oxc team carries on their fork (co-authored with Boshen), which also makes their integration patch-free going forward.

Verified: cargo workspace tests, both snap channels 1804/1804, e2e comparison harness at parity baseline (1802 byte-identical, fbt local-require the one known divergence).

First of a stack of three with #36730 and #36731.",poteto,2026-06-10T01:45:15Z,True,['CLA Signed']
facebook/react,36728,fix(react-reconciler): drive ViewTransition update on name change,"## Summary

Fixes #35983.

A `<ViewTransition>` name handoff between two **already-mounted** boundaries did not animate. The morph silently no-ops even though both boundaries are present and only the `name` prop moves between them.

## Root cause

Two independent gates suppressed the handoff:

1. **Class resolution.** The before-mutation snapshot and the measure phase resolved the class from `update` only. With `default=""none""`, the class resolved to `""none""` and the morph name was never applied, even though a name change is a sharing event rather than an ordinary content update.
2. **Update flag.** A name-only change never set the `Update` flag (only a child DOM mutation did), so even past the class gate the new name was not applied.

## Fix

Treat a `name` change as a sharing event:

- In `commitBeforeUpdateViewTransition` and `measureUpdateViewTransition`, when the resolved class is `""none""` but the `name` prop changed, fall back to the `share` class (the existing opt-in for animating shared names).
- In `commitMutationEffectsOnFiber`, set the `Update` flag when the `name` prop changes, so the name application is not gated behind an incidental DOM mutation. A real browser produces no mutation for a name-only change.

## Safety

The added logic is triple-gated and cannot run for any non-ViewTransition fiber:

```
case ViewTransitionComponent:
  if (enableViewTransition)
    if (isViewTransitionEligible)
      // name-change branch lives here
```

The measure and snapshot phases still gate the actual name application on the resolved class name, so the new `Update` flag is a no-op when the boundary opts out (for example `default=""none""` with no `share`).

## Test

Adds a `ReactDOMViewTransition` test covering:

- `onUpdate` fires when the name changes with no layout change (`default=""none""` + `share`), the actual repro.
- A no-op render with `default=""none""` and no name change does **not** fire `onUpdate`, guarding against over-firing.

The test mocks `getComputedStyle` to defeat jsdom's clip artifact, so it exercises the name-change `Update` flag rather than a spurious measured change.

## Verification

- Flow (`dom-node`): clean.
- ESLint on both changed source files: clean.
- `ReactDOMViewTransition-test.js`: 8/8 passing on this branch (rebased onto current `main`).
",kjanat,2026-06-10T00:19:11Z,False,['CLA Signed']
facebook/react,36727,[rust-compiler] Drop the regex dependency from the napi binary,"The regex crate services exactly one pattern, the dynamic-gating directive `^use memo if\(([^\)]*)\)$`, while costing ~570KB of `.text` (regex + regex_automata + regex_syntax + aho_corasick) in the shipped binary; after LTO the removal saves ~1MB through dead-code cascade.

Replaced with an exact hand parse: strip the `use memo if(` prefix and `)` suffix, reject conditions containing a close paren. Equivalence with the TS `DYNAMIC_GATING_DIRECTIVE` regex verified on the full gating fixture directory: 30/30 byte-identical TS-vs-Rust on the e2e comparison harness, dynamic-gating snap fixtures green.

Independent of #36726; the two compose to take the default release binary from 11.2MB to 6.1MB.",poteto,2026-06-09T22:16:15Z,True,['CLA Signed']
facebook/react,36726,"[rust-compiler] Add release profile: fat LTO, one codegen unit, strip","The workspace has no `[profile.release]`, so the shipped napi binary (`index.node`) is built on stock cargo defaults with the symbol table retained: 11.2MB on arm64 macOS. Fat LTO + `codegen-units = 1` + `strip = true` lands at 7.2MB with no runtime cost. Release builds get slower; debug builds (`snap --rust`, the e2e harness) are unaffected.

`profile-rust-port.ts --release` overrides `strip` so profiling runs keep symbol names.

Measured (arm64 macOS, `cargo build --release -p react_compiler_napi`):

| profile | size |
|---|---|
| defaults | 11.2MB |
| this PR | 7.2MB |

`opt-level = ""s""` was measured and rejected: it cuts a further 2MB but costs ~50% compile throughput (3.9s to 5.85s median compiling 598 fixtures through the release CLI).",poteto,2026-06-09T22:15:58Z,True,['CLA Signed']
facebook/react,36725,Bump rand from 0.8.5 to 0.8.6 in /compiler,"Bumps [rand](https://github.com/rust-random/rand) from 0.8.5 to 0.8.6.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/rust-random/rand/blob/0.8.6/CHANGELOG.md"">rand's changelog</a>.</em></p>
<blockquote>
<h2>[0.8.6] - 2026-04-14</h2>
<p>This release back-ports a fix from v0.10. See also <a href=""https://redirect.github.com/rust-random/rand/issues/1763"">#1763</a>.</p>
<h3>Changes</h3>
<ul>
<li>Deprecate feature <code>log</code> (<a href=""https://redirect.github.com/rust-random/rand/issues/1772"">#1772</a>)</li>
</ul>
<p><a href=""https://redirect.github.com/rust-random/rand/issues/1763"">#1763</a>: <a href=""https://redirect.github.com/rust-random/rand/pull/1763"">rust-random/rand#1763</a>
<a href=""https://redirect.github.com/rust-random/rand/issues/1772"">#1772</a>: <a href=""https://redirect.github.com/rust-random/rand/pull/1772"">rust-random/rand#1772</a></p>
<ul>
<li>Drop the experimental <code>simd_support</code> feature.</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/rust-random/rand/commit/5309f25bb5e7d21ac01c5b6f476badd06f9cdc3f""><code>5309f25</code></a> 0.8.6 (<a href=""https://redirect.github.com/rust-random/rand/issues/1772"">#1772</a>): update for recent nightly rustc and backport <a href=""https://redirect.github.com/rust-random/rand/issues/1764"">#1764</a></li>
<li><a href=""https://github.com/rust-random/rand/commit/1126d03a5cbd725aad239efb0d537c9130a76b26""><code>1126d03</code></a> When testing rustc 1.36, use compatible dependencies.</li>
<li><a href=""https://github.com/rust-random/rand/commit/143b60280f79a5f1992445b3df0e0599841f9821""><code>143b602</code></a> Add Cargo.lock.msrv.</li>
<li><a href=""https://github.com/rust-random/rand/commit/9be86f2d8140139800989ac93399b9cd49108fb8""><code>9be86f2</code></a> Fix cross build test.</li>
<li><a href=""https://github.com/rust-random/rand/commit/5e0d50d7706281ae67e69ff64105baf3c94d6ef8""><code>5e0d50d</code></a> Drop simd_support.</li>
<li><a href=""https://github.com/rust-random/rand/commit/8ff02f0568d2f8fddda74b47613a3daaa5e2a879""><code>8ff02f0</code></a> Upgrade cache action.</li>
<li><a href=""https://github.com/rust-random/rand/commit/4ad0cc34fc847d4d59ffdcdfbf189482601aa6b9""><code>4ad0cc3</code></a> Don't test for unsupported target architecture.</li>
<li><a href=""https://github.com/rust-random/rand/commit/258e6d04a681321e0c4b16e3785063ed9b9e744d""><code>258e6d0</code></a> Address warning.</li>
<li><a href=""https://github.com/rust-random/rand/commit/9f0e676362f9599941f00bccc5310135b7c19f89""><code>9f0e676</code></a> Mark some internal traits as potentially unused.</li>
<li><a href=""https://github.com/rust-random/rand/commit/6f123c178eee4563876bdd50f4ac0621b21ce2b8""><code>6f123c1</code></a> Workaround never constructed and never used warning.</li>
<li>Additional commits viewable in <a href=""https://github.com/rust-random/rand/compare/0.8.5...0.8.6"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=rand&package-manager=cargo&previous-version=0.8.5&new-version=0.8.6)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/react/react/network/alerts).

</details>",dependabot[bot],2026-06-09T21:56:14Z,False,"['CLA Signed', 'dependencies', 'rust']"
facebook/react,36724,Bump shell-quote from 1.7.1 to 1.8.4,"Bumps [shell-quote](https://github.com/ljharb/shell-quote) from 1.7.1 to 1.8.4.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/ljharb/shell-quote/blob/main/CHANGELOG.md"">shell-quote's changelog</a>.</em></p>
<blockquote>
<h2><a href=""https://github.com/ljharb/shell-quote/compare/v1.8.3...v1.8.4"">v1.8.4</a> - 2026-05-22</h2>
<h3>Commits</h3>
<ul>
<li>[Fix] <code>quote</code>: validate object-token shapes <a href=""https://github.com/ljharb/shell-quote/commit/4378a6e613db5948168684864e49b42b83134d2d""><code>4378a6e</code></a></li>
<li>[Dev Deps] update <code>@ljharb/eslint-config</code>, <code>auto-changelog</code>, <code>eslint</code>, <code>npmignore</code> <a href=""https://github.com/ljharb/shell-quote/commit/22ebec04349065a45ad8afc8cc8d53c4624634a6""><code>22ebec0</code></a></li>
<li>[Tests] increase coverage <a href=""https://github.com/ljharb/shell-quote/commit/9f3caa31900cc6ee64858b31134144c648ce206d""><code>9f3caa3</code></a></li>
<li>[readme] replace runkit CI badge with shields.io check-runs badge <a href=""https://github.com/ljharb/shell-quote/commit/3344a047dd1e95f71c4ca27522cbfd05c56277e0""><code>3344a04</code></a></li>
<li>[Dev Deps] update <code>@ljharb/eslint-config</code> <a href=""https://github.com/ljharb/shell-quote/commit/699c5113d135f4d4591574bebf173334ffa453d4""><code>699c511</code></a></li>
</ul>
<h2><a href=""https://github.com/ljharb/shell-quote/compare/v1.8.2...v1.8.3"">v1.8.3</a> - 2025-06-01</h2>
<h3>Fixed</h3>
<ul>
<li>[Fix] remove unnecessary backslash escaping in single quotes <a href=""https://redirect.github.com/ljharb/shell-quote/issues/15""><code>[#15](https://github.com/ljharb/shell-quote/issues/15)</code></a></li>
</ul>
<h2><a href=""https://github.com/ljharb/shell-quote/compare/v1.8.1...v1.8.2"">v1.8.2</a> - 2024-11-27</h2>
<h3>Fixed</h3>
<ul>
<li>[Fix] <code>quote</code>: preserve empty strings <a href=""https://redirect.github.com/ljharb/shell-quote/issues/18""><code>[#18](https://github.com/ljharb/shell-quote/issues/18)</code></a></li>
</ul>
<h3>Commits</h3>
<ul>
<li>[meta] fix changelog tags <a href=""https://github.com/ljharb/shell-quote/commit/0fb9fd8441aa06f7de995e90ce85bd9e758f5f05""><code>0fb9fd8</code></a></li>
<li>[actions] split out node 10-20, and 20+ <a href=""https://github.com/ljharb/shell-quote/commit/819bd842e0b01f3e5041834ab82bad299851de08""><code>819bd84</code></a></li>
<li>[Dev Deps] update <code>@ljharb/eslint-config</code>, <code>auto-changelog</code>, <code>npmignore</code>, <code>tape</code> <a href=""https://github.com/ljharb/shell-quote/commit/fc564086c83317363908b55f6c744ad35983ccca""><code>fc56408</code></a></li>
<li>[actions] update npm for windows tests <a href=""https://github.com/ljharb/shell-quote/commit/fdeb0fd102ecdd4ff227a978532598c462312347""><code>fdeb0fd</code></a></li>
<li>[Dev Deps] update <code>@ljharb/eslint-config</code>, <code>aud</code>, <code>tape</code> <a href=""https://github.com/ljharb/shell-quote/commit/b8a4a3b3f5ae3ca8ae86b89ed0030e4e3358ef3c""><code>b8a4a3b</code></a></li>
<li>[actions] prevent node 14 on ARM mac from failing <a href=""https://github.com/ljharb/shell-quote/commit/9eecafc0486c9321be223415cf3fb76a5bd07dda""><code>9eecafc</code></a></li>
<li>[meta] exclude more files from the package <a href=""https://github.com/ljharb/shell-quote/commit/4044e7fad4a45e696602060b69b31a95702bee28""><code>4044e7f</code></a></li>
<li>[Tests] replace <code>aud</code> with <code>npm audit</code> <a href=""https://github.com/ljharb/shell-quote/commit/8cfdbd8ec30e653f9f99348e59117ed4a789e1ba""><code>8cfdbd8</code></a></li>
<li>[meta] add missing <code>engines.node</code> <a href=""https://github.com/ljharb/shell-quote/commit/843820e1a46cebcf10d8e48c4d82d0ab5a7b0194""><code>843820e</code></a></li>
<li>[Dev Deps] add missing peer dep <a href=""https://github.com/ljharb/shell-quote/commit/4c3b88d7925d29e9cc1ac76ccde05f4e714ede96""><code>4c3b88d</code></a></li>
<li>[Dev Deps] pin <code>jackspeak</code> since 2.1.2+ depends on npm aliases, which kill the install process in npm &lt; 6 <a href=""https://github.com/ljharb/shell-quote/commit/80322ed5914a5922d9507946490fbabcc96e624b""><code>80322ed</code></a></li>
</ul>
<h2><a href=""https://github.com/ljharb/shell-quote/compare/v1.8.0...v1.8.1"">v1.8.1</a> - 2023-04-07</h2>
<h3>Fixed</h3>
<ul>
<li>[Fix] <code>parse</code>: preserve whitespace in comments <a href=""https://redirect.github.com/ljharb/shell-quote/issues/6""><code>[#6](https://github.com/ljharb/shell-quote/issues/6)</code></a></li>
<li>[Fix] properly support the <code>escape</code> option <a href=""https://redirect.github.com/ljharb/shell-quote/issues/5""><code>[#5](https://github.com/ljharb/shell-quote/issues/5)</code></a></li>
</ul>
<h3>Commits</h3>
<ul>
<li>[Refactor] <code>parse</code>: hoist <code>getVar</code> to module level <a href=""https://github.com/ljharb/shell-quote/commit/b42ac73e39e566cfc355a4addc4bd2df2652556c""><code>b42ac73</code></a></li>
<li>[Refactor] hoist some vars to module level <a href=""https://github.com/ljharb/shell-quote/commit/8f0c5c3c9df3a10e32f1972636675af6fffef998""><code>8f0c5c3</code></a></li>
<li>[Refactor] <code>parse</code>: use <code>slice</code> over <code>substr</code>, cache some values <a href=""https://github.com/ljharb/shell-quote/commit/fcb2e1acd5312a1a1a4e6c66ec688aab383023b5""><code>fcb2e1a</code></a></li>
<li>[Refactor] <code>parse</code>: a bit of cleanup <a href=""https://github.com/ljharb/shell-quote/commit/6780ec5194e36e2a696bfbaaf85169682a333321""><code>6780ec5</code></a></li>
<li>[Refactor] <code>parse</code>: tweak the regex to not match nothing <a href=""https://github.com/ljharb/shell-quote/commit/227d4742a006e81ec3fde1eee103731a6f7ea920""><code>227d474</code></a></li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/ljharb/shell-quote/commit/ff166e2b63eb5f932bd131a8886a99e9afdf45ae""><code>ff166e2</code></a> v1.8.4</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/4378a6e613db5948168684864e49b42b83134d2d""><code>4378a6e</code></a> [Fix] <code>quote</code>: validate object-token shapes</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/22ebec04349065a45ad8afc8cc8d53c4624634a6""><code>22ebec0</code></a> [Dev Deps] update <code>@ljharb/eslint-config</code>, <code>auto-changelog</code>, <code>eslint</code>, `npmig...</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/9f3caa31900cc6ee64858b31134144c648ce206d""><code>9f3caa3</code></a> [Tests] increase coverage</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/3344a047dd1e95f71c4ca27522cbfd05c56277e0""><code>3344a04</code></a> [readme] replace runkit CI badge with shields.io check-runs badge</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/699c5113d135f4d4591574bebf173334ffa453d4""><code>699c511</code></a> [Dev Deps] update <code>@ljharb/eslint-config</code></li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/487a9b41a7b6154d2a9c10bdffe65cf74d2c3ded""><code>487a9b4</code></a> v1.8.3</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/01faafff9727bf2b72ede0e7cb291bdd8438a8df""><code>01faaff</code></a> [Fix] remove unnecessary backslash escaping in single quotes</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/b19fc77e66871eee10a9978d54c27d802a1da99b""><code>b19fc77</code></a> v1.8.2</li>
<li><a href=""https://github.com/ljharb/shell-quote/commit/59d29ea6941335258ceb75bab95d045886650436""><code>59d29ea</code></a> [Fix] <code>quote</code>: preserve empty strings</li>
<li>Additional commits viewable in <a href=""https://github.com/ljharb/shell-quote/compare/v1.7.1...v1.8.4"">compare view</a></li>
</ul>
</details>
<details>
<summary>Maintainer changes</summary>
<p>This version was pushed to npm by <a href=""https://www.npmjs.com/~ljharb"">ljharb</a>, a new releaser for shell-quote since your current version.</p>
</details>
<details>
<summary>Install script changes</summary>
<p>This version adds <code>prepublish</code> script that runs during installation. Review the package contents before updating.</p>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=shell-quote&package-manager=npm_and_yarn&previous-version=1.7.1&new-version=1.8.4)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/facebook/react/network/alerts).

</details>",dependabot[bot],2026-06-09T14:28:51Z,False,"['CLA Signed', 'dependencies', 'javascript']"
facebook/react,36723,fix typo within comments inside .js and .md files,"## Summary

This pull request corrects minor spelling typos across codebase comments and documentation assets. 

### Motivation
Code readability and accurate documentation are essential for onboarding contributors and maintaining a clean codebase. However, automated spell-checking can sometimes inadvertently modify runtime execution code or string primitives. To solve this, this PR introduces zero risk to the React runtime engine by strictly isolating changes.

**Scope of changes:**
- **Markdown (`.md`) files:** Fixed typos inside pure documentation and prose text.
- **Source (`.js`, `.ts`) files:** Modifications were strictly confined to single-line (`//`) and multi-line (`/* */`) comment blocks. Non-comment components—such as logic, variable names, keywords, and literal strings—were completely bypassed.

---

## How did you test this change?

To guarantee that no operational syntax was modified, a multi-tiered verification pipeline was used:

1. **Static Analysis & Context Filtering:** Initial typos were mapped using `cspell`. A custom parser script then evaluated the exact column and line positions of each typo, filtering out any matches that didn't strictly fall within comment delimiters or markdown documents.
2. **Manual Regression Review:** Conducted a comprehensive `git diff` audit on every modified file to visually verify that zero string constants or runtime logic components were altered.
3. **Local Test Execution:** Initialized project dependencies via `yarn` and verified structural integrity. 


before change:
```

Test Suites: 4 failed, 322 passed, 326 total
Tests:       4 failed, 23 skipped, 6799 passed, 6826 total
Snapshots:   304 passed, 304 total
Time:        220.735 s
Ran all test suites.
error Command failed with exit code 1.
```

after change:
```
Test Suites: 4 failed, 322 passed, 326 total
Tests:       6 failed, 23 skipped, 6797 passed, 6826 total
Snapshots:   304 passed, 304 total
Time:        295.724 s
Ran all test suites.
error Command failed with exit code 1.
```
I confirm that the failed tests are due to timeout and not due to any structural changes made to the code. Different number of tests fail and pass each time I run the test suite due to flakiness. I manually verified and made sure the changes made to the codebase are strictly limited to comments and .md files.  ",kevgeoleo,2026-06-09T13:32:06Z,False,['CLA Signed']
facebook/react,36713,Fix 'Should not already be working' crash in Firefox (#17355),"<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  2. Run `yarn` in the repository root.
  3. If you've fixed a bug or added code that should be tested, add tests!
  4. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  5. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  6. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  7. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  8. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  9. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  10. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->

Fixes #17355.

## Summary

Firefox does not pause the execution of `MessageChannel` events during blocking calls like `alert`, `confirm`, `prompt`, or `debugger` (a known Firefox bug: https://bugzilla.mozilla.org/show_bug.cgi?id=758004). This causes the Scheduler to trigger `performSyncWorkOnRoot` while the `executionContext` is still in `RenderContext` or `CommitContext`, leading to the `Should not already be working` crash.

Instead of throwing an error when the browser incorrectly fires the event during a paused execution, this PR gracefully returns early from `performWorkOnRoot` and `commitRootImpl`. When the paused event finishes, the Scheduler will properly reschedule the render without crashing the application.

## How did you test this change?

1. Ran `yarn test react-reconciler` to ensure the change did not cause any regressions in the reconciler logic. The test suite passed successfully.
2. Verified that code linting and formatting conform to the guidelines (`yarn linc` and `yarn prettier`).
",Myself-Praveen,2026-06-08T15:28:52Z,False,['CLA Signed']
facebook/react,36712,Docs/fix parameters typo,"<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  2. Run `yarn` in the repository root.
  3. If you've fixed a bug or added code that should be tested, add tests!
  4. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  5. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  6. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  7. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  8. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  9. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  10. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->

## Summary

<!--
 Explain the **motivation** for making this change. What existing problem does the pull request solve?
-->

## How did you test this change?

<!--
  Demonstrate the code is solid. Example: The exact commands you ran and their output, screenshots / videos if the pull request changes the user interface.
  How exactly did you verify that your PR solves the issue you wanted to solve?
  If you leave this empty, your PR will very likely be closed.
-->
",BLABLA1000gg,2026-06-08T14:53:05Z,False,['CLA Signed']
facebook/react,36711,fix: Restore beforeInput event in React textareas on Firefox (#24358),"## Summary

Fix for issue [#24358](https://github.com/facebook/react/issues/24358): the `beforeInput` event does not fire from React-rendered textareas on Firefox during text replacement scenarios (macOS accent popup replacement, spellcheck correction).

## Root Cause

The `onBeforeInput` event plugin only registered against `textInput` native events, which Firefox does not dispatch. Firefox uses the standard `beforeinput` event instead. Since React never attached a delegated native listener for `beforeinput`, the event was silently dropped for textarea elements on Firefox.

## Fix

1. **`BeforeInputEventPlugin.js`**: Added `beforeinput` to the dependency list in `registerTwoPhaseEvent` so React attaches a native listener for it. In the extraction logic, when the native event is `beforeinput` and `TextEvent` support is not available (i.e., Firefox), the event data is extracted from the native `beforeinput` event. When `TextEvent` is available (WebKit), `beforeinput` is ignored to avoid double-firing.

2. **`BeforeInputEventPlugin-test.js`**: Added a dedicated regression test ""should extract onBeforeInput from native beforeinput on textarea"" that simulates a Firefox-like environment and verifies the event fires correctly.

## Changed Files

- `packages/react-dom-bindings/src/events/plugins/BeforeInputEventPlugin.js` (+7/-1)
- `packages/react-dom/src/events/plugins/__tests__/BeforeInputEventPlugin-test.js` (+26/-0)

## Test Results

- BeforeInputEventPlugin tests: **8 passed (including new test)**
- ReactDOMTextarea tests: **53 passed, 0 failed**

## Reference

Prior PR [#31970](https://github.com/facebook/react/pull/31970) provided a similar approach but was closed without review.
",adambaialiev,2026-06-07T19:07:24Z,False,['CLA Signed']
